Date,0
1997-02-26,0.078933336
1997-05-28,0.08
1997-08-27,0.08
1997-11-25,0.08
1998-02-25,0.08
1998-05-27,0.081133336
1998-08-27,0.081133336
1998-11-25,0.081133336
1999-02-24,0.081133336
1999-05-26,0.081133336
1999-09-15,0.083333336
1999-11-26,0.083333336
2000-02-25,0.083333336
2000-05-26,0.08613333
2000-08-29,0.08613333
2000-11-28,0.08613333
2001-02-26,0.08613333
2001-05-29,0.088933334
2001-08-29,0.088933334
2001-11-28,0.088933334
2002-02-26,0.088933334
2002-05-29,0.09166667
2002-08-28,0.09166667
2002-11-26,0.09166667
2003-02-26,0.095
2003-05-28,0.095
2003-08-27,0.095
2003-11-25,0.095
2004-02-25,0.095
2004-05-26,0.1042
2004-08-27,0.1042
2004-11-26,0.1042
2005-02-24,0.1042
2005-06-13,0.11253333
2005-09-13,0.11253333
2005-12-13,0.11253333
2006-03-13,0.11253333
2006-06-13,0.11753333
2006-09-13,0.11753333
2006-12-13,0.1175
2007-03-13,0.1175
2007-06-13,0.123333335
2007-09-12,0.123333335
2007-12-12,0.123333335
2008-03-12,0.123333335
2008-06-12,0.12833333
2008-09-11,0.12833333
2008-12-11,0.12833333
2009-03-12,0.12833333
2009-06-11,0.13333334
2009-09-11,0.13333334
2009-12-11,0.13333334
2010-03-11,0.13333334
2010-06-11,0.16666667
2010-09-13,0.16666667
2010-12-13,0.16666667
2011-03-11,0.16666667
2011-06-13,0.17333333
2011-09-13,0.17333333
2011-12-13,0.17333333
2012-03-13,0.17333333
2012-06-13,0.18
2012-09-12,0.18
2012-12-12,0.18
2013-03-13,0.18
2013-06-12,0.18833333
2013-09-12,0.18833333
2013-12-12,0.18833333
2014-03-12,0.18833333
2014-06-12,0.19666667
2014-09-11,0.2175
2014-12-11,0.2175
2015-03-12,0.2175
2015-06-11,0.2275
2015-09-11,0.2275
2015-12-11,0.2275
2016-03-11,0.2275
2016-06-13,0.2375
2016-09-13,0.2375
2016-12-13,0.2375
2017-03-13,0.2375
2017-06-13,0.25
2017-09-14,0.25
2017-12-14,0.25
2018-03-14,0.25
2018-06-14,0.26
2018-09-13,0.26
2018-12-13,0.26
2019-03-14,0.26
2019-06-13,0.3
2019-08-08,0.325
2019-12-13,0.325
2020-03-13,0.325
2020-06-12,0.33
2020-09-14,0.33
2020-12-14,0.33
